B1_playerId,A1_actionId,C_actionId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,1,3,5,receive,1,0.09603214947185096,0.0,0.5018115401212547,0.0,0.5018115401212547,0.5018115401212547
0,1,3,6,receive,1,0.17891586735823645,0.0,0.4989386914839135,0.0,0.4989386914839135,0.4989386914839135
0,1,3,7,receive,1,0.011900249109761807,0.0,0.5039739347614118,0.0,0.5039739347614118,0.5039739347614118
0,1,3,8,receive,1,0.003932564726527736,0.0,0.7288102720134749,0.0,0.7288102720134749,0.7288102720134749
0,1,3,9,receive,1,0.006481843523970382,0.0,0.4910857343909735,0.0,0.4910857343909735,0.4910857343909735
0,1,3,10,receive,1,0.05954592248099157,0.0,0.5390684288201174,0.0,0.5390684288201174,0.5390684288201174
0,1,3,11,receive,1,0.02454034545336755,0.0,0.5448986794914497,0.0,0.5448986794914497,0.5448986794914497
0,1,3,12,receive,1,0.05748783958704646,0.0,0.5434603969431333,0.0,0.5434603969431333,0.5434603969431333
0,1,3,13,receive,1,0.1861326723619235,0.0,0.5725500565873356,0.0,0.5725500565873356,0.5725500565873356
0,1,3,14,receive,1,0.00217425405008337,0.0,0.6373348544762047,0.0,0.6373348544762047,0.6373348544762047
0,1,4,1,receive,1,0.1609755482739573,0.0,0.4361883445792119,0.0,0.4361883445792119,0.4361883445792119
0,1,4,2,receive,1,0.1881139605531033,0.0,0.4987496694445979,0.0,0.4987496694445979,0.4987496694445979
0,1,4,3,receive,1,0.014749362930064708,0.0,0.4912493507962127,0.0,0.4912493507962127,0.4912493507962127
0,1,4,4,receive,1,0.009017420119114883,0.0,0.49980367775641393,0.0,0.49980367775641393,0.49980367775641393
0,1,4,5,receive,1,0.09603214947185096,0.0,0.5140307062071332,0.0,0.5140307062071332,0.5140307062071332
0,1,4,6,receive,1,0.17891586735823645,0.0,0.5111592881539883,0.0,0.5111592881539883,0.5111592881539883
0,1,4,7,receive,1,0.011900249109761807,0.0,0.5161916062174119,0.0,0.5161916062174119,0.5161916062174119
0,1,4,8,receive,1,0.003932564726527736,0.0,0.737227763428718,0.0,0.737227763428718,0.737227763428718
0,1,4,9,receive,1,0.006481843523970382,0.0,0.501299234910165,0.0,0.501299234910165,0.501299234910165
0,1,4,10,receive,1,0.05954592248099157,0.0,0.5492197935766703,0.0,0.5492197935766703,0.5492197935766703
0,1,4,11,receive,1,0.02454034545336755,0.0,0.537928746282021,0.0,0.537928746282021,0.537928746282021
0,1,4,12,receive,1,0.05748783958704646,0.0,0.532120017304208,0.0,0.532120017304208,0.532120017304208
0,1,4,13,receive,1,0.1861326723619235,0.0,0.5613192609725568,0.0,0.5613192609725568,0.5613192609725568
0,1,4,14,receive,1,0.00217425405008337,0.0,0.6265723598908326,0.0,0.6265723598908326,0.6265723598908326
0,1,5,1,receive,1,0.1609755482739573,0.0,0.41826740742187085,0.0,0.41826740742187085,0.41826740742187085
0,1,5,2,receive,1,0.1881139605531033,0.0,0.48053071299371347,0.0,0.48053071299371347,0.48053071299371347
0,1,5,3,receive,1,0.014749362930064708,0.0,0.4703506053236667,0.0,0.4703506053236667,0.4703506053236667
0,1,5,4,receive,1,0.009017420119114883,0.0,0.4944820892652897,0.0,0.4944820892652897,0.4944820892652897
0,1,5,5,receive,1,0.09603214947185096,0.0,0.505914736899662,0.0,0.505914736899662,0.505914736899662
0,1,5,6,receive,1,0.17891586735823645,0.0,0.5056440442904029,0.0,0.5056440442904029,0.5056440442904029
0,1,5,7,receive,1,0.011900249109761807,0.0,0.5106782674513946,0.0,0.5106782674513946,0.5106782674513946
0,1,5,8,receive,1,0.003932564726527736,0.0,0.7313706999560794,0.0,0.7313706999560794,0.7313706999560794
0,1,5,9,receive,1,0.006481843523970382,0.0,0.49417503053946105,0.0,0.49417503053946105,0.49417503053946105
0,1,5,10,receive,1,0.05954592248099157,0.0,0.5421422333988014,0.0,0.5421422333988014,0.5421422333988014
0,1,5,11,receive,1,0.02454034545336755,0.0,0.5421422333988014,0.0,0.5421422333988014,0.5421422333988014
0,1,5,12,receive,1,0.05748783958704646,0.0,0.5362967918693569,0.0,0.5362967918693569,0.5362967918693569
0,1,5,13,receive,1,0.1861326723619235,0.0,0.5582730254235885,0.0,0.5582730254235885,0.5582730254235885
0,1,5,14,receive,1,0.00217425405008337,0.0,0.6234947882055503,0.0,0.6234947882055503,0.6234947882055503
0,1,6,1,receive,1,0.1609755482739573,0.0,0.41826740742187085,0.0,0.41826740742187085,0.41826740742187085
0,1,6,2,receive,1,0.1881139605531033,0.0,0.48053071299371347,0.0,0.48053071299371347,0.48053071299371347
0,1,6,3,receive,1,0.014749362930064708,0.0,0.4703506053236667,0.0,0.4703506053236667,0.4703506053236667
