phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
receive,7,1,6,17,0.5122334043069657,1,0.0,0.16666666666666666
receive,7,2,6,17,0.4591227352147939,3,1.0,0.5
receive,7,6,6,17,0.42986647098404646,1,1.0,0.16666666666666666
receive,7,13,6,17,0.2873073693964312,1,0.0,0.16666666666666666
receive,10,13,3,17,0.32655333497123007,3,0.6666666666666666,1.0
receive,1,1,5,18,0.6379098555107687,1,0.0,0.2
receive,1,2,5,18,0.5798077829058494,3,1.0,0.6
receive,1,13,5,18,0.42014454916611543,1,1.0,0.2
receive,4,2,2,18,0.5737176284520388,1,0.0,0.5
receive,4,13,2,18,0.3867917696738428,1,0.0,0.5
receive,7,13,1,18,0.483772449727282,1,1.0,1.0
receive,10,2,6,18,0.5867826262586923,4,0.75,0.6666666666666666
receive,10,4,6,18,0.6158392514077267,1,1.0,0.16666666666666666
receive,10,13,6,18,0.43689536304117566,1,0.0,0.16666666666666666
receive,1,1,5,19,0.4565613169022888,2,0.0,0.4
receive,1,2,5,19,0.40159942788521263,1,0.0,0.2
receive,1,6,5,19,0.3933781744840671,1,0.0,0.2
receive,1,10,5,19,0.35691437370797996,1,1.0,0.2
receive,4,1,28,19,0.46239186799654475,3,0.0,0.10714285714285714
receive,4,2,28,19,0.4041493460563851,10,0.5,0.35714285714285715
receive,4,6,28,19,0.37963570207234254,7,0.2857142857142857,0.25
receive,4,13,28,19,0.22379181488425687,8,0.125,0.2857142857142857
receive,7,13,3,19,0.2920650200707755,3,0.3333333333333333,1.0
receive,10,1,15,19,0.48492851324188546,4,0.75,0.26666666666666666
receive,10,2,15,19,0.43259524163542173,1,0.0,0.06666666666666667
receive,10,6,15,19,0.39517873227033523,4,0.5,0.26666666666666666
receive,10,10,15,19,0.3584284897887476,1,1.0,0.06666666666666667
receive,10,11,15,19,0.35591993341262035,2,0.5,0.13333333333333333
receive,10,13,15,19,0.2828287185376835,3,0.0,0.2
receive,11,1,37,19,0.45135944631838,9,0.4444444444444444,0.24324324324324326
receive,11,2,37,19,0.39914472622711317,5,0.4,0.13513513513513514
receive,11,4,37,19,0.4079450741102593,2,0.5,0.05405405405405406
receive,11,5,37,19,0.38197378919680663,1,0.0,0.02702702702702703
receive,11,6,37,19,0.38197378919680663,1,0.0,0.02702702702702703
receive,11,7,37,19,0.3419090428278808,3,0.3333333333333333,0.08108108108108109
receive,11,10,37,19,0.33693818426145505,4,0.75,0.10810810810810811
receive,11,11,37,19,0.34251851897188157,5,0.2,0.13513513513513514
receive,11,13,37,19,0.2149053682738889,7,0.14285714285714285,0.1891891891891892
receive,1,2,6,20,0.506984261007046,3,0.6666666666666666,0.5
receive,1,5,6,20,0.4732553952129048,1,0.0,0.16666666666666666
receive,1,13,6,20,0.28633597230296476,2,0.0,0.3333333333333333
receive,7,2,3,20,0.5406331606431835,1,0.0,0.3333333333333333
receive,7,5,3,20,0.5013956203624182,1,1.0,0.3333333333333333
receive,7,13,3,20,0.3510107378563571,1,0.0,0.3333333333333333
