A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
3,2,2,1,4,late,66,0.006085163159766057,0.0018562869672777986,0.44158200513232837,0.024989839405844712,0.4055042564868927,0.49321117997169495
3,2,2,1,5,late,66,0.07373731611746716,0.007465598191526307,0.43777415336984576,0.02145298555955645,0.40749549865722656,0.478431761264801
3,2,2,1,6,late,66,0.04424544130671049,0.0078051221152571505,0.40694204514676874,0.024369365638021362,0.3709213137626648,0.4528239071369171
3,2,2,1,7,late,66,0.00720102838308688,0.001131225931508831,0.4215595419659759,0.02529621086120179,0.38391223549842834,0.4702332615852356
3,2,2,1,8,late,66,0.0061574546560539374,0.0016183045583206851,0.5458128587766127,0.03356434240184254,0.4915549159049988,0.6076825857162476
3,2,2,1,9,late,66,0.014409899764003429,0.0034385617984014215,0.37937381637818884,0.0157905593623753,0.3240134119987488,0.41685184836387634
3,2,2,1,10,late,66,0.09690854577979931,0.02249355491931323,0.5076744100361159,0.022617908552777264,0.47730904817581177,0.5521566867828369
3,2,2,1,11,late,66,0.021074488263230873,0.004180501202249766,0.5009389610001536,0.025584935711108876,0.4661520719528198,0.5520948171615601
3,2,2,1,12,late,66,0.0732087506454738,0.006034489774474236,0.47002177437146503,0.02391220483288622,0.430735319852829,0.5166523456573486
3,2,2,1,13,late,66,0.25027525845108317,0.017730187362163054,0.555651228536259,0.03228864393289287,0.5107358694076538,0.6102771759033203
3,2,2,1,14,late,66,0.11777076657123371,0.016850308132522848,0.6591355394233357,0.014834712774166965,0.5847145915031433,0.6897014379501343
3,2,2,1,16,late,66,0.005217793981425982,0.0006113169462015977,0.6591355394233357,0.014834712774166965,0.5847145915031433,0.6897014379501343
3,2,2,4,1,late,66,0.19891353987675706,0.014701892656331188,0.5389867081786647,0.01615724692425687,0.49310851097106934,0.5783779621124268
3,2,2,4,2,late,66,0.052156256953062884,0.0031747442491381296,0.6033003601160917,0.020287119591097264,0.5629780292510986,0.644273042678833
3,2,2,4,3,late,66,0.03263829609084526,0.009391480496929895,0.587433731917179,0.04113663125533768,0.49169212579727173,0.6282974481582642
3,2,2,4,4,late,66,0.006085163159766057,0.0018562869672777986,0.6299746244242697,0.03404444819511051,0.553027331829071,0.6648541688919067
3,2,2,4,5,late,66,0.07373731611746716,0.007465598191526307,0.6403208022767847,0.03405630933478665,0.558351993560791,0.6757534742355347
3,2,2,4,6,late,66,0.04424544130671049,0.0078051221152571505,0.6155833746447708,0.038136059879113476,0.520577073097229,0.6551142930984497
3,2,2,4,7,late,66,0.00720102838308688,0.001131225931508831,0.6298397752371702,0.03687316032488543,0.534636378288269,0.6668727993965149
3,2,2,4,8,late,66,0.0061574546560539374,0.0016183045583206851,0.7392910276398514,0.034726241748618616,0.6642290949821472,0.7761112451553345
3,2,2,4,9,late,66,0.014409899764003429,0.0034385617984014215,0.5661009337865945,0.02970362580856148,0.451007217168808,0.5938420295715332
3,2,2,4,10,late,66,0.09690854577979931,0.02249355491931323,0.7005138424309817,0.030569786832744004,0.6303810477256775,0.730030357837677
3,2,2,4,11,late,66,0.021074488263230873,0.004180501202249766,0.6838546097278595,0.029146963195564493,0.6224690079689026,0.7156071662902832
3,2,2,4,12,late,66,0.0732087506454738,0.006034489774474236,0.6604709471717025,0.034846994565349586,0.5806103944778442,0.6949355006217957
3,2,2,4,13,late,66,0.25027525845108317,0.017730187362163054,0.723098792813041,0.030285895986378746,0.65315842628479,0.7526409029960632
3,2,2,4,14,late,66,0.11777076657123371,0.016850308132522848,0.7949093806021141,0.02796127434293623,0.6890372037887573,0.8216343522071838
3,2,2,4,16,late,66,0.005217793981425982,0.0006113169462015977,0.7949093806021141,0.02796127434293623,0.6890372037887573,0.8216343522071838
3,2,3,0,1,late,66,0.19891353987675706,0.014701892656331188,0.0015507758256386626,6.678498584085943e-05,0.0013367044739425182,0.0016304206801578403
3,2,3,0,2,late,66,0.052156256953062884,0.0031747442491381296,0.001544730863040031,6.164798293692948e-05,0.001353343017399311,0.0016563998069614172
3,2,3,0,3,late,66,0.03263829609084526,0.009391480496929895,0.0014142495135522702,0.0001828167227540658,0.0009856104152277112,0.0016452567651867867
3,2,3,0,4,late,66,0.006085163159766057,0.0018562869672777986,0.0014376647463491695,0.00010469657712836665,0.0012092544930055737,0.0016246523009613156
3,2,3,0,5,late,66,0.07373731611746716,0.007465598191526307,0.001354649925787905,8.037350431213795e-05,0.0012197549222037196,0.0014888027217239141
3,2,3,0,6,late,66,0.04424544130671049,0.0078051221152571505,0.0012716860528047564,7.929654796436858e-05,0.0011562504805624485,0.0013948684791103005
3,2,3,0,7,late,66,0.00720102838308688,0.001131225931508831,0.0013462556314400651,9.651006416974654e-05,0.001200004480779171,0.0014988083858042955
3,2,3,0,8,late,66,0.0061574546560539374,0.0016183045583206851,0.0019332220615593321,0.00017769760267785867,0.001626578508876264,0.002201215596869588
3,2,3,0,9,late,66,0.014409899764003429,0.0034385617984014215,0.0010618816886562854,5.628240805163949e-05,0.000932709313929081,0.0011310046538710594
3,2,3,0,10,late,66,0.09690854577979931,0.02249355491931323,0.0015069627111326113,7.376813692889376e-05,0.0013443519128486514,0.0016301879659295082
3,2,3,0,11,late,66,0.021074488263230873,0.004180501202249766,0.0015771701759094317,0.00010505207314462065,0.0013792061945423484,0.0017563574947416782
3,2,3,0,12,late,66,0.0732087506454738,0.006034489774474236,0.0014171518022053394,8.641163925995893e-05,0.0012216217583045363,0.0015962785109877586
3,2,3,0,13,late,66,0.25027525845108317,0.017730187362163054,0.0016435146363536742,9.980030253782079e-05,0.001429900643415749,0.0018302231328561902
3,2,3,0,14,late,66,0.11777076657123371,0.016850308132522848,0.0021586471614710085,0.00012175429456039988,0.0017268395749852061,0.0023389714770019054
3,2,3,0,16,late,66,0.005217793981425982,0.0006113169462015977,0.0021586471614710085,0.00012175429456039988,0.0017268395749852061,0.0023389714770019054
3,2,3,2,1,late,66,0.19891353987675706,0.014701892656331188,0.5459022422631582,0.015366791965013995,0.49368762969970703,0.5780397653579712
3,2,3,2,2,late,66,0.052156256953062884,0.0031747442491381296,0.5663163869669943,0.018141049939681835,0.5170798897743225,0.6033450365066528
3,2,3,2,3,late,66,0.03263829609084526,0.009391480496929895,0.5393035050594446,0.04185130765989788,0.4273073077201843,0.5995545983314514
3,2,3,2,4,late,66,0.006085163159766057,0.0018562869672777986,0.5688547970670642,0.029383834782965666,0.5023103356361389,0.6127961874008179
3,2,3,2,5,late,66,0.07373731611746716,0.007465598191526307,0.5623028856335264,0.02833996520494734,0.5096461772918701,0.6010333299636841
3,2,3,2,6,late,66,0.04424544130671049,0.0078051221152571505,0.5376032477978504,0.031732560485243685,0.48481249809265137,0.578135073184967
3,2,3,2,7,late,66,0.00720102838308688,0.001131225931508831,0.5515442454453671,0.03166462678027161,0.49332717061042786,0.5944218635559082
3,2,3,2,8,late,66,0.0061574546560539374,0.0016183045583206851,0.6836447742852297,0.034428134784442795,0.615121603012085,0.7324807047843933
3,2,3,2,9,late,66,0.014409899764003429,0.0034385617984014215,0.49820112775672565,0.019848790569499765,0.4268052577972412,0.5311267375946045
3,2,3,2,10,late,66,0.09690854577979931,0.02249355491931323,0.6362539845885653,0.027699359355131556,0.5817895531654358,0.669879674911499
3,2,3,2,11,late,66,0.021074488263230873,0.004180501202249766,0.6510335098613392,0.02573448972862387,0.5927395820617676,0.6825306415557861
3,2,3,2,12,late,66,0.0732087506454738,0.006034489774474236,0.6080022824533058,0.031963013054157406,0.5487185716629028,0.6454666256904602
3,2,3,2,13,late,66,0.25027525845108317,0.017730187362163054,0.674641517978726,0.02942273963214354,0.6163260340690613,0.711483359336853
3,2,3,2,14,late,66,0.11777076657123371,0.016850308132522848,0.7269234431512428,0.02967520162311507,0.609314501285553,0.7541410326957703
3,2,3,2,16,late,66,0.005217793981425982,0.0006113169462015977,0.7269234431512428,0.02967520162311507,0.609314501285553,0.7541410326957703
3,2,3,3,1,late,66,0.19891353987675706,0.014701892656331188,0.5384453200932705,0.019250365678423916,0.4872986376285553,0.5808508992195129
3,2,3,3,2,late,66,0.052156256953062884,0.0031747442491381296,0.5620692561973225,0.0191543786430522,0.5138769745826721,0.6084253787994385
3,2,3,3,3,late,66,0.03263829609084526,0.009391480496929895,0.5329567984198079,0.04151336582575361,0.4218795895576477,0.6031575798988342
3,2,3,3,4,late,66,0.006085163159766057,0.0018562869672777986,0.5828717080029574,0.029355067109124427,0.5140292048454285,0.6340305209159851
3,2,3,3,5,late,66,0.07373731611746716,0.007465598191526307,0.5765732788678372,0.02865545518449588,0.520814061164856,0.6251306533813477
3,2,3,3,6,late,66,0.04424544130671049,0.0078051221152571505,0.5539735375028668,0.032424582466286926,0.4994785189628601,0.6034685969352722
3,2,3,3,7,late,66,0.00720102838308688,0.001131225931508831,0.5679327520457181,0.03340392592283828,0.5103444457054138,0.6201285719871521
3,2,3,3,8,late,66,0.0061574546560539374,0.0016183045583206851,0.7010734975337982,0.03595332739442413,0.6324130892753601,0.7575089335441589
3,2,3,3,9,late,66,0.014409899764003429,0.0034385617984014215,0.5163693888620897,0.02328756982488267,0.45659226179122925,0.5627015233039856
3,2,3,3,10,late,66,0.09690854577979931,0.02249355491931323,0.6543675092133608,0.028110874205551344,0.5976707339286804,0.6987765431404114
3,2,3,3,11,late,66,0.021074488263230873,0.004180501202249766,0.6576563201167367,0.03047274363075429,0.5948929190635681,0.7022238373756409
3,2,3,3,12,late,66,0.0732087506454738,0.006034489774474236,0.6163431071873867,0.030574370552181946,0.5554009079933167,0.661949872970581
3,2,3,3,13,late,66,0.25027525845108317,0.017730187362163054,0.6788367836764364,0.03122217320912848,0.6155921816825867,0.7253891825675964
3,2,3,3,14,late,66,0.11777076657123371,0.016850308132522848,0.7504724986625441,0.018386543312980754,0.6543421745300293,0.7620280981063843
3,2,3,3,16,late,66,0.005217793981425982,0.0006113169462015977,0.7504724986625441,0.018386543312980754,0.6543421745300293,0.7620280981063843
3,2,4,0,1,late,66,0.19891353987675706,0.014701892656331188,0.0014256901975551789,4.3460866787832435e-05,0.0013415630673989654,0.0014813612215220928
3,2,4,0,2,late,66,0.052156256953062884,0.0031747442491381296,0.001413726863437191,3.717010849750776e-05,0.0013736789114773273,0.0014995948877185583
3,2,4,0,3,late,66,0.03263829609084526,0.009391480496929895,0.0012973706391428343,0.00014158121502510113,0.0009722896502353251,0.0014951127814128995
3,2,4,0,4,late,66,0.006085163159766057,0.0018562869672777986,0.0013276707208150942,7.455541932361761e-05,0.0012177032185718417,0.0014852250460535288
3,2,4,0,5,late,66,0.07373731611746716,0.007465598191526307,0.0013108405753772593,5.9851770202563965e-05,0.0012231615837663412,0.0014291906263679266
3,2,4,0,6,late,66,0.04424544130671049,0.0078051221152571505,0.001238110847418394,6.1173809779532e-05,0.001144945970736444,0.0013486178359016776
3,2,4,0,7,late,66,0.00720102838308688,0.001131225931508831,0.0013106637228647191,7.759592696547388e-05,0.0011972397333011031,0.0014411055017262697
3,2,4,0,8,late,66,0.0061574546560539374,0.0016183045583206851,0.00187291472684592,0.00014643184357904902,0.0016298814443871379,0.0021069550421088934
3,2,4,0,9,late,66,0.014409899764003429,0.0034385617984014215,0.0010299280463985986,5.4198035039704535e-05,0.0009256097837351263,0.0011154626263305545
3,2,4,0,10,late,66,0.09690854577979931,0.02249355491931323,0.0014607441156509924,4.926017592683734e-05,0.0013853353448212147,0.001561801298521459
3,2,4,0,11,late,66,0.021074488263230873,0.004180501202249766,0.0014530985323345344,4.518189764724636e-05,0.0013938460033386946,0.001549776061438024
3,2,4,0,12,late,66,0.0732087506454738,0.006034489774474236,0.001271646302263958,4.938685844378303e-05,0.0012062869500368834,0.0013787498464807868
3,2,4,0,13,late,66,0.25027525845108317,0.017730187362163054,0.0014399827059330137,6.403775317445504e-05,0.0013434303691610694,0.0015453434316441417
3,2,4,0,14,late,66,0.11777076657123371,0.016850308132522848,0.0018649567747629728,6.73368565409593e-05,0.0015033931704238057,0.001913114683702588
3,2,4,0,16,late,66,0.005217793981425982,0.0006113169462015977,0.0018649567747629728,6.73368565409593e-05,0.0015033931704238057,0.001913114683702588
3,2,4,1,1,late,66,0.19891353987675706,0.014701892656331188,0.45436283313866815,0.009445394127198274,0.4345884621143341,0.48109063506126404
3,2,4,1,2,late,66,0.052156256953062884,0.0031747442491381296,0.45800040571978595,0.009106509705613622,0.45084714889526367,0.4905351996421814
3,2,4,1,3,late,66,0.03263829609084526,0.009391480496929895,0.44006459414958954,0.028319915404241714,0.3670555353164673,0.4941183626651764
3,2,4,1,4,late,66,0.006085163159766057,0.0018562869672777986,0.44873220496105426,0.014835008381481702,0.43085938692092896,0.4937165677547455
3,2,4,1,5,late,66,0.07373731611746716,0.007465598191526307,0.4478452995871053,0.012147874529510121,0.43356478214263916,0.4851720333099365
3,2,4,1,6,late,66,0.04424544130671049,0.0078051221152571505,0.4216267042087786,0.015055288411037824,0.4022783041000366,0.4614158272743225
3,2,4,1,7,late,66,0.00720102838308688,0.001131225931508831,0.4354599073077693,0.016484278143019154,0.4130752384662628,0.4764779210090637
3,2,4,1,8,late,66,0.0061574546560539374,0.0016183045583206851,0.5670271786776456,0.0243539759448439,0.5290096402168274,0.6209959387779236
3,2,4,1,9,late,66,0.014409899764003429,0.0034385617984014215,0.3908907604036909,0.012263670174943852,0.35523340106010437,0.42047300934791565
3,2,4,1,10,late,66,0.09690854577979931,0.02249355491931323,0.5227421775008693,0.011853542159263814,0.5072576403617859,0.5586255192756653
3,2,4,1,11,late,66,0.021074488263230873,0.004180501202249766,0.5214923836968162,0.011339796836347796,0.5015729069709778,0.5452878475189209
3,2,4,1,12,late,66,0.0732087506454738,0.006034489774474236,0.45611562331517536,0.01572323124150962,0.426021546125412,0.48133718967437744
3,2,4,1,13,late,66,0.25027525845108317,0.017730187362163054,0.5328731392369126,0.02013337330601858,0.5076890587806702,0.5749762654304504
3,2,4,1,14,late,66,0.11777076657123371,0.016850308132522848,0.6303316625681791,0.017493970356763377,0.5476136207580566,0.6581196784973145
3,2,4,1,16,late,66,0.005217793981425982,0.0006113169462015977,0.6303316625681791,0.017493970356763377,0.5476136207580566,0.6581196784973145
3,2,4,4,1,late,66,0.19891353987675706,0.014701892656331188,0.4911327705238805,0.0135059930058272,0.46464231610298157,0.5442189574241638
3,2,4,4,2,late,66,0.052156256953062884,0.0031747442491381296,0.5341258003856196,0.01594136423233378,0.5144100189208984,0.5907536149024963
3,2,4,4,3,late,66,0.03263829609084526,0.009391480496929895,0.5224660978172765,0.03725032670635669,0.4232572913169861,0.5797518491744995
3,2,4,4,4,late,66,0.006085163159766057,0.0018562869672777986,0.5657214432051687,0.01993439962122859,0.5305212140083313,0.6109139919281006
3,2,4,4,5,late,66,0.07373731611746716,0.007465598191526307,0.5796555398088513,0.019248908177535176,0.5451635122299194,0.6205310225486755
3,2,4,4,6,late,66,0.04424544130671049,0.0078051221152571505,0.5582009093327955,0.022685631874436805,0.5181917548179626,0.6009812355041504
3,2,4,4,7,late,66,0.00720102838308688,0.001131225931508831,0.5721858875318007,0.023080677194059734,0.5322721004486084,0.6174004077911377
3,2,4,4,8,late,66,0.0061574546560539374,0.0016183045583206851,0.6967370735876488,0.02697398867236572,0.6498770713806152,0.7491896152496338
3,2,4,4,9,late,66,0.014409899764003429,0.0034385617984014215,0.5037918971343474,0.014714586626007144,0.4465073049068451,0.5448837280273438
3,2,4,4,10,late,66,0.09690854577979931,0.02249355491931323,0.6489086169185061,0.019933930777543563,0.6147019863128662,0.7058789730072021
3,2,4,4,11,late,66,0.021074488263230873,0.004180501202249766,0.6366115402091633,0.020109019769190006,0.6005046367645264,0.6881639957427979
3,2,4,4,12,late,66,0.0732087506454738,0.006034489774474236,0.5829095768206047,0.024339262775129898,0.5363452434539795,0.6341171264648438
3,2,4,4,13,late,66,0.25027525845108317,0.017730187362163054,0.641389116193309,0.023580976960022735,0.6059947609901428,0.6983560919761658
3,2,4,4,14,late,66,0.11777076657123371,0.016850308132522848,0.7224636312687036,0.027076734344629965,0.6356291174888611,0.7591893672943115
3,2,4,4,16,late,66,0.005217793981425982,0.0006113169462015977,0.7224636312687036,0.027076734344629965,0.6356291174888611,0.7591893672943115
3,2,5,0,1,late,66,0.19891353987675706,0.014701892656331188,0.0013339663891008859,5.4776618213281815e-05,0.0012325780699029565,0.0014065298018977046
3,2,5,0,2,late,66,0.052156256953062884,0.0031747442491381296,0.001322444478952975,4.076518193404584e-05,0.0012818988179787993,0.0014123563887551427
3,2,5,0,3,late,66,0.03263829609084526,0.009391480496929895,0.001243846939883731,0.00012440426952703377,0.0009273230680264533,0.0014268305385485291
3,2,5,0,4,late,66,0.006085163159766057,0.0018562869672777986,0.0012097142523888385,5.824331783145206e-05,0.0011283165076747537,0.0013463090872392058
