phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
late,1,6,17,54,0.5283143412200627,1,0.0,0.058823529411764705
late,1,13,17,54,0.25838854590517296,1,0.0,0.058823529411764705
late,2,1,1,54,0.523478425768708,1,0.0,1.0
late,4,1,1,54,0.6796239555828756,1,1.0,1.0
late,5,1,4,54,0.536933118748373,4,0.5,1.0
late,6,2,8,54,0.5257678603149725,3,0.3333333333333333,0.375
late,6,5,8,54,0.48827054361307654,1,0.0,0.125
late,6,6,8,54,0.48973255446707686,2,0.0,0.25
late,6,13,8,54,0.21988950883287262,2,0.0,0.25
late,7,1,1,54,0.6475159290578524,1,1.0,1.0
late,10,1,3,54,0.6162443919699601,2,0.5,0.6666666666666666
late,10,5,3,54,0.5833158069709437,1,1.0,0.3333333333333333
late,11,1,8,54,0.6648457570261904,3,1.0,0.375
late,11,2,8,54,0.6354412835182872,1,1.0,0.125
late,11,5,8,54,0.6321730127056161,1,0.0,0.125
late,11,7,8,54,0.5948924846320118,1,0.0,0.125
late,11,13,8,54,0.3516424142220605,2,0.5,0.25
late,13,1,7,54,0.5060421067669145,4,0.75,0.5714285714285714
late,13,2,7,54,0.4902448285746899,1,0.0,0.14285714285714285
late,13,6,7,54,0.47299125980178836,1,0.0,0.14285714285714285
late,13,13,7,54,0.22689266912722722,1,0.0,0.14285714285714285
late,14,2,2,54,0.45019746025912394,2,0.0,1.0
late,1,5,3,55,0.6863317091494352,1,0.0,0.3333333333333333
late,1,6,3,55,0.6863317091494352,2,1.0,0.6666666666666666
late,2,5,2,55,0.6317781604790249,1,1.0,0.5
late,2,6,2,55,0.6288942644395368,1,1.0,0.5
late,4,13,1,55,0.5600935417994464,1,1.0,1.0
late,5,6,2,55,0.6423360360724794,1,1.0,0.5
late,5,13,2,55,0.36784541317614977,1,1.0,0.5
late,6,3,6,55,0.7148699339503753,1,0.0,0.16666666666666666
late,6,5,6,55,0.6463523712153134,3,1.0,0.5
late,6,6,6,55,0.6463523712153134,1,1.0,0.16666666666666666
late,6,13,6,55,0.3503438276017716,1,0.0,0.16666666666666666
late,11,1,3,55,0.7739367099612043,3,0.6666666666666666,1.0
late,13,2,7,55,0.6524797961537646,2,0.5,0.2857142857142857
late,13,5,7,55,0.6409773442117553,4,0.75,0.5714285714285714
late,13,6,7,55,0.6409773442117553,1,1.0,0.14285714285714285
late,1,1,45,56,0.5698172520408746,24,0.5416666666666666,0.5333333333333333
late,1,2,45,56,0.5504056744135469,1,0.0,0.022222222222222223
late,1,3,45,56,0.5753434997624844,17,0.6470588235294118,0.37777777777777777
late,1,6,45,56,0.5204349409129385,2,0.5,0.044444444444444446
late,1,11,45,56,0.44330019951832705,1,1.0,0.022222222222222223
late,3,1,16,56,0.5874482535393485,5,0.2,0.3125
late,3,3,16,56,0.6115739402406151,8,0.625,0.5
late,3,11,16,56,0.4154207894167865,3,0.3333333333333333,0.1875
late,6,1,2,56,0.548586503797589,1,0.0,0.5
late,6,3,2,56,0.5177649580173094,1,1.0,0.5
late,10,1,9,56,0.6319878211581922,6,0.8333333333333334,0.6666666666666666
late,10,3,9,56,0.601364201820521,1,0.0,0.1111111111111111
late,10,10,9,56,0.5476004936299436,2,0.5,0.2222222222222222
late,11,1,4,56,0.6730656570953786,3,0.3333333333333333,0.75
late,11,3,4,56,0.6607053702866829,1,0.0,0.25
late,12,14,1,56,0.24211061418190136,1,1.0,1.0
late,13,13,1,56,0.011283452765057574,1,0.0,1.0
late,1,1,11,57,0.48868276223936324,1,1.0,0.09090909090909091
late,1,3,11,57,0.4807905011122385,2,1.0,0.18181818181818182
late,1,5,11,57,0.44598150549188187,4,0.25,0.36363636363636365
late,1,6,11,57,0.44673538508625993,2,0.0,0.18181818181818182
late,1,13,11,57,0.22025543049280205,2,0.5,0.18181818181818182
late,2,5,3,57,0.27584272275698296,2,0.5,0.6666666666666666
late,2,14,3,57,0.11695640555059501,1,1.0,0.3333333333333333
late,3,3,8,57,0.5156883136820748,3,0.6666666666666666,0.375
late,3,5,8,57,0.4121597593769448,1,0.0,0.125
late,3,6,8,57,0.4097344756432337,1,0.0,0.125
late,3,13,8,57,0.19899368843813545,3,0.6666666666666666,0.375
late,5,1,22,57,0.5120156334215252,2,0.5,0.09090909090909091
late,5,3,22,57,0.5068656515360824,1,1.0,0.045454545454545456
late,5,5,22,57,0.4507644595573316,14,0.42857142857142855,0.6363636363636364
late,5,6,22,57,0.4504364392946061,2,0.5,0.09090909090909091
late,5,12,22,57,0.38857302288643664,1,0.0,0.045454545454545456
late,5,13,22,57,0.19416993484135991,2,0.0,0.09090909090909091
late,6,3,25,57,0.47985241277312063,3,1.0,0.12
late,6,5,25,57,0.4352131969205824,6,0.6666666666666666,0.24
late,6,6,25,57,0.4356811432378411,8,0.25,0.32
late,6,12,25,57,0.3756653401849527,2,0.0,0.08
late,6,13,25,57,0.18771694839266306,6,0.16666666666666666,0.24
late,7,5,1,57,0.5875224962132891,1,1.0,1.0
late,8,3,1,57,0.5263237016125655,1,1.0,1.0
late,9,6,1,57,0.552853092555409,1,1.0,1.0
late,10,1,16,57,0.537358414659917,3,0.6666666666666666,0.1875
late,10,3,16,57,0.5318103082194662,1,1.0,0.0625
late,10,12,16,57,0.4488696720843189,5,0.2,0.3125
late,10,13,16,57,0.28873180358985284,7,0.14285714285714285,0.4375
late,11,1,4,57,0.6290163169778789,1,0.0,0.25
late,11,5,4,57,0.593823475475894,1,1.0,0.25
late,11,7,4,57,0.5547589672707469,1,1.0,0.25
late,11,13,4,57,0.31864532442424887,1,0.0,0.25
late,12,2,39,57,0.4169340502528428,5,0.6,0.1282051282051282
late,12,3,39,57,0.42599460946498496,2,0.5,0.05128205128205128
late,12,5,39,57,0.41538024189096906,7,0.14285714285714285,0.1794871794871795
late,12,6,39,57,0.41980097767693125,1,0.0,0.02564102564102564
late,12,10,39,57,0.37090322925751446,1,1.0,0.02564102564102564
late,12,12,39,57,0.3797925457100189,19,0.2631578947368421,0.48717948717948717
late,12,13,39,57,0.2327879683596857,4,0.0,0.10256410256410256
late,13,1,19,57,0.2954411224339564,1,0.0,0.05263157894736842
late,13,3,19,57,0.2906089224840546,1,1.0,0.05263157894736842
late,13,5,19,57,0.27275951554181205,7,0.14285714285714285,0.3684210526315789
late,13,12,19,57,0.24121404914802036,2,0.5,0.10526315789473684
late,13,13,19,57,0.12148810111039113,8,0.0,0.42105263157894735
late,1,1,5,58,0.6675371987645883,1,1.0,0.2
late,1,5,5,58,0.6400205780243434,1,1.0,0.2
late,1,6,5,58,0.6400205780243434,2,1.0,0.4
late,1,13,5,58,0.40057804179692685,1,1.0,0.2
late,4,2,3,58,0.8376308582392492,1,1.0,0.3333333333333333
late,4,5,3,58,0.8256446434813517,1,1.0,0.3333333333333333
late,4,6,3,58,0.8256446434813517,1,1.0,0.3333333333333333
late,5,2,2,58,0.6403489422798733,1,1.0,0.5
late,5,6,2,58,0.5978856489327684,1,0.0,0.5
late,6,2,9,58,0.556406406318931,1,0.0,0.1111111111111111
late,6,5,9,58,0.526316541840458,3,0.0,0.3333333333333333
late,6,6,9,58,0.526316541840458,5,0.2,0.5555555555555556
late,10,2,2,58,0.6818921679718917,1,1.0,0.5
late,10,5,2,58,0.6724742840694017,1,1.0,0.5
late,11,1,1,58,0.7900512615580004,1,1.0,1.0
late,1,1,6,59,0.5451153050278744,4,1.0,0.6666666666666666
late,1,2,6,59,0.5177347713478987,1,1.0,0.16666666666666666
late,1,5,6,59,0.508195072280536,1,0.0,0.16666666666666666
late,2,1,24,59,0.5013358169706909,3,0.3333333333333333,0.125
late,2,2,24,59,0.4672634338273149,19,0.42105263157894735,0.7916666666666666
late,2,5,24,59,0.4494559863621768,1,1.0,0.041666666666666664
late,2,6,24,59,0.44907808438003505,1,0.0,0.041666666666666664
late,5,2,3,59,0.5055646488534361,2,0.0,0.6666666666666666
late,5,13,3,59,0.2008092338262392,1,0.0,0.3333333333333333
late,6,1,3,59,0.4964505738263796,1,1.0,0.3333333333333333
late,6,2,3,59,0.460046033253803,2,0.5,0.6666666666666666
late,10,1,4,59,0.5997348507144254,2,0.0,0.5
late,10,13,4,59,0.35002284847586335,2,0.5,0.5
late,11,1,2,59,0.6442729584822877,2,0.5,1.0
late,13,2,5,59,0.4413263024192296,5,0.4,1.0
late,1,1,7,61,0.7081763984450103,3,0.6666666666666666,0.42857142857142855
late,1,5,7,61,0.6800976503043371,2,1.0,0.2857142857142857
late,1,6,7,61,0.6793149467654658,1,1.0,0.14285714285714285
late,1,13,7,61,0.42806698344647126,1,0.0,0.14285714285714285
late,4,6,1,61,0.7751399316180524,1,1.0,1.0
late,6,5,3,61,0.6406847217796582,1,0.0,0.3333333333333333
late,6,6,3,61,0.6406847217796582,2,1.0,0.6666666666666666
late,7,1,1,61,0.7814080748760862,1,1.0,1.0
late,10,2,3,61,0.75670295785878,1,1.0,0.3333333333333333
late,10,13,3,61,0.5393384921380233,2,1.0,0.6666666666666666
late,11,2,1,61,0.7500247178691098,1,1.0,1.0
late,13,2,4,61,0.6168101442104246,1,1.0,0.25
late,13,5,4,61,0.6045080367349365,2,0.5,0.5
late,13,13,4,61,0.33537828839224104,1,0.0,0.25
late,1,1,25,62,0.6268031793385795,14,0.5,0.56
late,1,5,25,62,0.587861085822729,3,0.6666666666666666,0.12
late,1,6,25,62,0.5857283201234426,4,0.5,0.16
late,1,13,25,62,0.3210052568499575,4,0.5,0.16
late,2,1,4,62,0.5664626655348804,3,0.3333333333333333,0.75
late,2,2,4,62,0.541486776466076,1,0.0,0.25
late,4,1,2,62,0.7188648786711601,2,1.0,1.0
late,5,1,5,62,0.6040362522053132,3,0.6666666666666666,0.6
late,5,2,5,62,0.5725026702466522,1,0.0,0.2
late,5,5,5,62,0.5501604203951702,1,1.0,0.2
late,6,1,5,62,0.6102027129502413,2,0.5,0.4
late,6,6,5,62,0.5449211847291597,1,1.0,0.2
late,6,13,5,62,0.25800991672112994,1,0.0,0.2
late,6,14,5,62,0.2199599081067142,1,1.0,0.2
late,7,1,1,62,0.6984350126738937,1,0.0,1.0
late,10,2,3,62,0.6732428436484169,1,1.0,0.3333333333333333
late,10,13,3,62,0.42629182260651627,2,0.5,0.6666666666666666
late,11,1,11,62,0.7082931526762383,7,1.0,0.6363636363636364
late,11,2,11,62,0.6825357846582896,2,1.0,0.18181818181818182
late,11,6,11,62,0.675215479424823,1,0.0,0.09090909090909091
late,11,13,11,62,0.3773552647432119,1,0.0,0.09090909090909091
late,13,1,4,62,0.5816629365299016,3,0.3333333333333333,0.75
late,13,6,4,62,0.5475792164696802,1,1.0,0.25
late,14,1,2,62,0.5277040376844149,1,1.0,0.5
late,14,14,2,62,0.23874130160694024,1,1.0,0.5
late,1,1,7,63,0.5970334474809494,2,1.0,0.2857142857142857
late,1,2,7,63,0.5746078627710282,2,1.0,0.2857142857142857
late,1,5,7,63,0.5614504716262129,2,0.0,0.2857142857142857
late,1,13,7,63,0.29197069492893035,1,1.0,0.14285714285714285
late,2,1,5,63,0.5671842277951049,3,0.6666666666666666,0.6
late,2,5,5,63,0.5117062227219162,1,0.0,0.2
late,2,6,5,63,0.5086651949189341,1,0.0,0.2
late,5,2,1,63,0.5654851414623253,1,0.0,1.0
late,7,13,1,63,0.3983419333913588,1,1.0,1.0
late,10,1,3,63,0.6427581782656764,1,1.0,0.3333333333333333
late,10,2,3,63,0.6124271261005201,2,0.5,0.6666666666666666
late,11,1,2,63,0.6837815448613889,1,0.0,0.5
late,11,13,2,63,0.37445475704797276,1,0.0,0.5
late,13,2,2,63,0.500875007385043,1,0.0,0.5
late,13,6,2,63,0.4810374993720691,1,0.0,0.5
late,1,1,63,64,0.5506307368907692,13,0.38461538461538464,0.20634920634920634
late,1,2,63,64,0.52911644557564,3,0.6666666666666666,0.047619047619047616
late,1,3,63,64,0.5442812576778623,3,0.6666666666666666,0.047619047619047616
late,1,5,63,64,0.5070997732709206,10,0.9,0.15873015873015872
late,1,6,63,64,0.5062156626647791,20,0.6,0.31746031746031744
late,1,12,63,64,0.4499413995260005,1,1.0,0.015873015873015872
late,1,13,63,64,0.26914937689872553,13,0.3076923076923077,0.20634920634920634
late,2,1,23,64,0.49375403937896084,5,0.4,0.21739130434782608
late,2,2,23,64,0.4730051665653103,5,0.0,0.21739130434782608
late,2,5,23,64,0.43511353439148265,5,0.2,0.21739130434782608
late,2,6,23,64,0.43310313777082615,3,0.3333333333333333,0.13043478260869565
late,2,12,23,64,0.37108354964386947,1,0.0,0.043478260869565216
late,2,13,23,64,0.20984831526636255,4,0.0,0.17391304347826086
late,3,3,5,64,0.5873903615805857,3,0.3333333333333333,0.6
late,3,5,5,64,0.48805956215435425,1,1.0,0.2
late,3,6,5,64,0.485270478819786,1,0.0,0.2
late,4,5,10,64,0.6559897822064777,4,1.0,0.4
late,4,6,10,64,0.6559897822064777,5,1.0,0.5
late,4,13,10,64,0.38920238638507865,1,0.0,0.1
late,5,1,43,64,0.5167785968912549,6,0.16666666666666666,0.13953488372093023
late,5,2,43,64,0.4891761082337814,3,0.6666666666666666,0.06976744186046512
late,5,5,43,64,0.46501092675836325,13,0.38461538461538464,0.3023255813953488
late,5,6,43,64,0.464830768892993,1,1.0,0.023255813953488372
late,5,12,43,64,0.40722148571609657,2,0.0,0.046511627906976744
late,5,13,43,64,0.22071941415772933,18,0.2222222222222222,0.4186046511627907
late,6,1,97,64,0.520958250111878,3,0.6666666666666666,0.030927835051546393
late,6,2,97,64,0.4973422484785118,6,0.3333333333333333,0.061855670103092786
late,6,3,97,64,0.510102124635385,4,0.75,0.041237113402061855
late,6,5,97,64,0.4486901158952715,17,0.17647058823529413,0.17525773195876287
late,6,6,97,64,0.44881345529988226,45,0.4222222222222222,0.4639175257731959
late,6,13,97,64,0.20026589864564456,22,0.18181818181818182,0.2268041237113402
late,7,1,8,64,0.49572840149011294,1,1.0,0.125
late,7,5,8,64,0.45981181524482606,2,0.5,0.25
late,7,6,8,64,0.45981181524482606,2,0.5,0.25
late,7,13,8,64,0.2531278189699712,3,0.3333333333333333,0.375
late,8,13,1,64,0.28748367942924813,1,0.0,1.0
late,9,3,4,64,0.5730713491603399,1,0.0,0.25
late,9,5,4,64,0.5645804794064452,2,0.0,0.5
late,9,12,4,64,0.520018208779689,1,1.0,0.25
late,10,1,32,64,0.6037129889216594,3,0.6666666666666666,0.09375
late,10,2,32,64,0.582631633243111,2,1.0,0.0625
late,10,3,32,64,0.5984479376971671,1,0.0,0.03125
late,10,5,32,64,0.5590121530294515,3,0.3333333333333333,0.09375
late,10,6,32,64,0.5590121530294515,3,0.6666666666666666,0.09375
late,10,7,32,64,0.517555811203674,1,1.0,0.03125
late,10,10,32,64,0.48926758924213337,2,0.5,0.0625
late,10,12,32,64,0.5133766806138435,3,0.3333333333333333,0.09375
late,10,13,32,64,0.3421737901270871,14,0.35714285714285715,0.4375
late,11,1,20,64,0.6534524204102568,11,0.8181818181818182,0.55
late,11,5,20,64,0.6173665836228006,1,1.0,0.05
late,11,6,20,64,0.6173665836228006,1,1.0,0.05
late,11,7,20,64,0.5763139029644031,1,1.0,0.05
late,11,11,20,64,0.5504112783374303,2,0.5,0.1
late,11,13,20,64,0.33393103898001464,4,0.75,0.2
late,12,1,84,64,0.4782663789641988,4,0.75,0.047619047619047616
late,12,2,84,64,0.462154347833941,6,0.6666666666666666,0.07142857142857142
late,12,3,84,64,0.47292263465710555,4,0.5,0.047619047619047616
late,12,5,84,64,0.45481402006442917,13,0.23076923076923078,0.15476190476190477
late,12,6,84,64,0.45906468708642023,1,1.0,0.011904761904761904
late,12,9,84,64,0.4317184707756948,2,0.0,0.023809523809523808
late,12,10,84,64,0.4175437899013136,5,0.6,0.05952380952380952
late,12,12,84,64,0.425505650501577,43,0.4418604651162791,0.5119047619047619
late,12,13,84,64,0.26012423823386394,2,0.5,0.023809523809523808
late,12,14,84,64,0.21243395354163228,4,0.25,0.047619047619047616
late,13,1,69,64,0.4748619769219737,2,0.5,0.028985507246376812
late,13,2,69,64,0.46236086556397465,7,0.0,0.10144927536231885
late,13,5,69,64,0.43548707002630854,5,0.6,0.07246376811594203
late,13,6,69,64,0.43548707002630854,21,0.47619047619047616,0.30434782608695654
late,13,13,69,64,0.21610688103277587,34,0.14705882352941177,0.4927536231884058
late,14,5,2,64,0.21908638087488158,1,0.0,0.5
late,14,13,2,64,0.12337038458148367,1,0.0,0.5
late,1,1,9,65,0.5978494639293352,6,0.6666666666666666,0.6666666666666666
late,1,2,9,65,0.5865277869298399,1,0.0,0.1111111111111111
late,1,13,9,65,0.355969847289912,2,0.5,0.2222222222222222
late,2,1,6,65,0.7137818865262323,1,1.0,0.16666666666666666
late,2,2,6,65,0.6955255143779769,4,0.5,0.6666666666666666
late,2,13,6,65,0.4037530257461767,1,1.0,0.16666666666666666
late,4,13,1,65,0.5946080315997214,1,1.0,1.0
late,5,2,1,65,0.6919114487092768,1,1.0,1.0
late,6,13,1,65,0.46498046093222145,1,0.0,1.0
late,10,1,1,65,0.8252265919179931,1,1.0,1.0
late,13,2,3,65,0.6787045004696735,1,1.0,0.3333333333333333
late,13,13,3,65,0.36591031697870574,2,0.5,0.6666666666666666
late,14,14,1,65,0.35074564482561654,1,1.0,1.0
late,1,1,35,66,0.5308560537583128,20,0.5,0.5714285714285714
late,1,3,35,66,0.5366891058509707,3,0.6666666666666666,0.08571428571428572
late,1,5,35,66,0.484213301436778,2,0.0,0.05714285714285714
late,1,6,35,66,0.4840338683474372,2,0.5,0.05714285714285714
late,1,10,35,66,0.4165764027503216,4,0.75,0.11428571428571428
late,1,11,35,66,0.41079076303511164,3,0.6666666666666666,0.08571428571428572
late,1,13,35,66,0.227327127140796,1,0.0,0.02857142857142857
late,2,6,1,66,0.4607013539538658,1,1.0,1.0
late,5,3,1,66,0.5905596055244388,1,1.0,1.0
late,7,10,1,66,0.5071294666144937,1,1.0,1.0
late,10,1,13,66,0.5827521580824099,10,0.1,0.7692307692307693
late,10,5,13,66,0.5435039309203579,1,0.0,0.07692307692307693
late,10,10,13,66,0.48652677237098413,1,0.0,0.07692307692307693
late,10,13,13,66,0.2925094019689751,1,0.0,0.07692307692307693
late,11,1,7,66,0.6234920887880807,6,0.5,0.8571428571428571
late,11,5,7,66,0.5857560179545506,1,1.0,0.14285714285714285
late,13,1,2,66,0.4607303231776083,1,1.0,0.5
late,13,13,2,66,0.20575358726939078,1,1.0,0.5
late,1,1,11,67,0.6496306279598522,4,0.75,0.36363636363636365
late,1,2,11,67,0.6329032235999409,4,0.5,0.36363636363636365
late,1,3,11,67,0.6574020721060488,1,1.0,0.09090909090909091
late,1,10,11,67,0.5616679851113974,1,1.0,0.09090909090909091
late,1,13,11,67,0.35516362269323026,1,1.0,0.09090909090909091
late,2,1,19,67,0.5874012345149138,2,1.0,0.10526315789473684
late,2,2,19,67,0.5699680915529048,16,0.5,0.8421052631578947
late,2,13,19,67,0.3079659013562792,1,1.0,0.05263157894736842
late,5,2,4,67,0.4975567154733771,3,1.0,0.75
late,5,13,4,67,0.267514185494169,1,0.0,0.25
late,6,2,3,67,0.6780830198417522,2,0.5,0.6666666666666666
late,6,3,3,67,0.7039811426415898,1,1.0,0.3333333333333333
late,10,2,3,67,0.7182074355628737,1,1.0,0.3333333333333333
late,10,6,3,67,0.7184922612993622,1,0.0,0.3333333333333333
late,10,13,3,67,0.5382709281606064,1,1.0,0.3333333333333333
late,11,2,1,67,0.7498844837879072,1,1.0,1.0
late,12,2,1,67,0.6435181588474379,1,0.0,1.0
late,1,1,15,68,0.5240182618708787,9,0.3333333333333333,0.6
late,1,10,15,68,0.41197627148428406,2,1.0,0.13333333333333333
late,1,11,15,68,0.39297915068769623,2,0.0,0.13333333333333333
late,1,13,15,68,0.21180981658354617,2,0.0,0.13333333333333333
late,2,1,2,68,0.49824849101348423,1,1.0,0.5
late,2,3,2,68,0.5135907941115248,1,0.0,0.5
late,3,3,1,68,0.5802915151666117,1,1.0,1.0
late,10,1,3,68,0.5654451518591839,1,1.0,0.3333333333333333
late,10,2,3,68,0.5369737356656623,1,0.0,0.3333333333333333
late,10,13,3,68,0.275821976684893,1,0.0,0.3333333333333333
late,11,1,2,68,0.5870183412340755,2,1.0,1.0
late,13,1,4,68,0.3395244170505646,2,0.0,0.5
late,13,13,4,68,0.12500837650114635,2,0.0,0.5
late,1,1,27,69,0.5975065776760238,9,0.5555555555555556,0.3333333333333333
late,1,2,27,69,0.57247430038454,3,1.0,0.1111111111111111
late,1,3,27,69,0.5838683760257573,2,1.0,0.07407407407407407
late,1,5,27,69,0.5633593813008188,5,0.6,0.18518518518518517
late,1,6,27,69,0.5630079698276599,4,0.5,0.14814814814814814
late,1,13,27,69,0.3191632395606734,4,0.0,0.14814814814814814
late,2,1,36,69,0.5615339819113703,7,0.42857142857142855,0.19444444444444445
late,2,2,36,69,0.5298218638921225,20,0.55,0.5555555555555556
late,2,5,36,69,0.5131244651405086,1,1.0,0.027777777777777776
late,2,6,36,69,0.5135010227594461,2,0.5,0.05555555555555555
late,2,13,36,69,0.2846885805038231,5,0.6,0.1388888888888889
late,2,14,36,69,0.2611791209262946,1,1.0,0.027777777777777776
late,3,5,1,69,0.5496775894096785,1,0.0,1.0
late,4,1,2,69,0.8151866784306607,1,0.0,0.5
late,4,6,2,69,0.7643965412421161,1,0.0,0.5
late,5,1,23,69,0.5927853191819906,4,0.5,0.17391304347826086
late,5,2,23,69,0.5603526265307656,3,1.0,0.13043478260869565
late,5,5,23,69,0.548923893798707,9,0.6666666666666666,0.391304347826087
late,5,6,23,69,0.5485251734315119,5,0.6,0.21739130434782608
late,5,13,23,69,0.28300791676949755,2,0.0,0.08695652173913043
late,6,1,40,69,0.6288772670242664,1,1.0,0.025
late,6,2,40,69,0.6036610444466366,4,0.75,0.1
late,6,3,40,69,0.6168475820693857,2,1.0,0.05
late,6,5,40,69,0.5524439701332937,7,0.5714285714285714,0.175
late,6,6,40,69,0.5518194732007506,23,0.6521739130434783,0.575
late,6,13,40,69,0.2708637516063279,3,0.3333333333333333,0.075
late,7,2,2,69,0.7165509889175607,1,0.0,0.5
late,7,6,2,69,0.6832926437249902,1,0.0,0.5
late,10,1,30,69,0.6809305911558029,3,1.0,0.1
late,10,2,30,69,0.6553651257725336,5,0.4,0.16666666666666666
late,10,5,30,69,0.6482634787650989,4,0.25,0.13333333333333333
late,10,6,30,69,0.6482634787650989,4,0.5,0.13333333333333333
late,10,10,30,69,0.5779737069085584,2,0.0,0.06666666666666667
late,10,11,30,69,0.5805572932929987,1,1.0,0.03333333333333333
late,10,13,30,69,0.4306972688316105,11,0.2727272727272727,0.36666666666666664
late,11,1,6,69,0.7370141816133392,6,0.8333333333333334,1.0
late,13,1,41,69,0.5511838202059756,5,0.2,0.12195121951219512
late,13,2,41,69,0.5345409156768106,10,0.3,0.24390243902439024
late,13,5,41,69,0.5150102812563933,5,0.4,0.12195121951219512
late,13,13,41,69,0.27536194041272316,21,0.38095238095238093,0.5121951219512195
late,1,1,74,70,0.6175343711262966,28,0.75,0.3783783783783784
late,1,2,74,70,0.5971247052566032,14,0.5714285714285714,0.1891891891891892
late,1,5,74,70,0.5780824354497942,6,0.8333333333333334,0.08108108108108109
late,1,6,74,70,0.5769128540753014,10,0.7,0.13513513513513514
late,1,12,74,70,0.5152364303340249,1,1.0,0.013513513513513514
late,1,13,74,70,0.3200021865795796,13,0.23076923076923078,0.17567567567567569
late,1,14,74,70,0.2874259226409555,2,0.5,0.02702702702702703
late,2,1,56,70,0.47453166234979494,6,0.3333333333333333,0.10714285714285714
late,2,2,56,70,0.4564553010154397,40,0.475,0.7142857142857143
late,2,5,56,70,0.43590751260367355,4,0.5,0.07142857142857142
late,2,6,56,70,0.43422404988753394,2,0.5,0.03571428571428571
late,2,13,56,70,0.2296306464639986,3,0.6666666666666666,0.05357142857142857
late,2,14,56,70,0.21120084883542997,1,0.0,0.017857142857142856
late,4,1,18,70,0.7235278731627987,3,1.0,0.16666666666666666
late,4,2,18,70,0.7044042874687526,1,1.0,0.05555555555555555
late,4,5,18,70,0.6751306996308268,6,0.3333333333333333,0.3333333333333333
late,4,6,18,70,0.6751306996308268,6,0.8333333333333334,0.3333333333333333
late,4,13,18,70,0.41533437916785415,2,1.0,0.1111111111111111
late,5,1,39,70,0.5344656120125242,1,1.0,0.02564102564102564
late,5,2,39,70,0.5104374997962992,13,0.5384615384615384,0.3333333333333333
late,5,5,39,70,0.4832459568761153,14,0.42857142857142855,0.358974358974359
late,5,6,39,70,0.48339532643073796,2,0.0,0.05128205128205128
late,5,13,39,70,0.24111177023030778,8,0.125,0.20512820512820512
late,5,14,39,70,0.218451704881237,1,0.0,0.02564102564102564
late,6,1,41,70,0.5874580120968501,4,0.75,0.0975609756097561
late,6,2,41,70,0.5618708763012558,16,0.5625,0.3902439024390244
late,6,5,41,70,0.5255225562571736,2,1.0,0.04878048780487805
late,6,6,41,70,0.5258106695472772,12,0.6666666666666666,0.2926829268292683
late,6,13,41,70,0.2554766468274661,7,0.14285714285714285,0.17073170731707318
late,7,1,5,70,0.7350120496657181,3,1.0,0.6
late,7,6,5,70,0.6949628285838756,2,0.5,0.4
late,9,1,1,70,0.6818187068607,1,0.0,1.0
late,10,1,31,70,0.6547854672729116,3,0.6666666666666666,0.0967741935483871
late,10,2,31,70,0.6335969920830951,13,0.46153846153846156,0.41935483870967744
late,10,5,31,70,0.6153609298452215,3,1.0,0.0967741935483871
late,10,6,31,70,0.6153609298452215,2,0.5,0.06451612903225806
late,10,13,31,70,0.4069061911433621,10,0.3,0.3225806451612903
late,11,1,47,70,0.6499134683202549,16,0.6875,0.3404255319148936
late,11,2,47,70,0.6288355558517953,7,0.42857142857142855,0.14893617021276595
late,11,4,47,70,0.6447291464103513,2,1.0,0.0425531914893617
late,11,5,47,70,0.6213943962505869,6,0.6666666666666666,0.1276595744680851
late,11,6,47,70,0.6213943962505869,3,0.6666666666666666,0.06382978723404255
late,11,10,47,70,0.5633010382859953,2,0.0,0.0425531914893617
late,11,11,47,70,0.5672616791258073,3,0.6666666666666666,0.06382978723404255
late,11,13,47,70,0.36895954925453456,8,0.375,0.1702127659574468
late,12,1,1,70,0.6083612409769737,1,0.0,1.0
late,13,1,46,70,0.5592386728359029,2,0.5,0.043478260869565216
late,13,2,46,70,0.5441552976738279,10,0.6,0.21739130434782608
late,13,5,46,70,0.5192803578793601,7,0.42857142857142855,0.15217391304347827
late,13,6,46,70,0.519281523311629,11,0.6363636363636364,0.2391304347826087
late,13,13,46,70,0.27601134037060066,13,0.3076923076923077,0.2826086956521739
late,13,14,46,70,0.24843175455245098,3,0.0,0.06521739130434782
late,14,2,9,70,0.5158499381221255,4,0.25,0.4444444444444444
late,14,14,9,70,0.2709566959016204,5,0.0,0.5555555555555556
late,1,1,10,71,0.5767189693604472,3,0.3333333333333333,0.3
late,1,3,10,71,0.5678106916876662,1,1.0,0.1
late,1,5,10,71,0.5385702029964042,3,0.0,0.3
late,1,6,10,71,0.5373914128268639,2,0.5,0.2
late,1,13,10,71,0.3067756923335433,1,0.0,0.1
late,2,1,4,71,0.6092704938495357,1,1.0,0.25
late,2,2,4,71,0.5912397128200968,1,1.0,0.25
late,2,6,4,71,0.5365357021526314,1,1.0,0.25
late,2,13,4,71,0.2928650283494673,1,0.0,0.25
late,4,6,3,71,0.7015213691373403,3,1.0,1.0
late,5,5,2,71,0.5657642821747014,1,1.0,0.5
late,5,6,2,71,0.5627339974796479,1,1.0,0.5
late,6,1,18,71,0.5767659297071784,4,0.75,0.2222222222222222
late,6,2,18,71,0.5480792216074869,1,0.0,0.05555555555555555
late,6,5,18,71,0.52233599006479,6,0.5,0.3333333333333333
