A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,0,2,4,12,receive,1,0.04912291984559045,0.0,0.6484308242797852,0.0,0.6484308242797852,0.6484308242797852
0,0,2,4,13,receive,1,0.07389236455450923,0.0,0.7797470092773438,0.0,0.7797470092773438,0.7797470092773438
0,0,2,4,14,receive,1,0.03321142225111945,0.0,0.8096075654029846,0.0,0.8096075654029846,0.8096075654029846
0,0,3,0,1,receive,1,0.20918110312193147,0.0,0.0010607868898659945,0.0,0.0010607868898659945,0.0010607868898659945
0,0,3,0,2,receive,1,0.08152004123639481,0.0,0.0012287871213629842,0.0,0.0012287871213629842,0.0012287871213629842
0,0,3,0,3,receive,1,0.04325863078371068,0.0,0.0012415810488164425,0.0,0.0012415810488164425,0.0012415810488164425
0,0,3,0,4,receive,1,0.04362771191347933,0.0,0.0014280608156695962,0.0,0.0014280608156695962,0.0014280608156695962
0,0,3,0,5,receive,1,0.062409840517262116,0.0,0.0013558542123064399,0.0,0.0013558542123064399,0.0013558542123064399
0,0,3,0,6,receive,1,0.0879174474857182,0.0,0.0011889990419149399,0.0,0.0011889990419149399,0.0011889990419149399
0,0,3,0,7,receive,1,0.047359532225584644,0.0,0.0012666138354688883,0.0,0.0012666138354688883,0.0012666138354688883
0,0,3,0,8,receive,1,0.035877008188337535,0.0,0.001664495444856584,0.0,0.001664495444856584,0.001664495444856584
0,0,3,0,9,receive,1,0.035671963116243835,0.0,0.0009768244344741106,0.0,0.0009768244344741106,0.0009768244344741106
0,0,3,0,10,receive,1,0.1082579186374131,0.0,0.001363155315630138,0.0,0.001363155315630138,0.001363155315630138
0,0,3,0,11,receive,1,0.08869209612270523,0.0,0.001396214123815298,0.0,0.001396214123815298,0.001396214123815298
0,0,3,0,12,receive,1,0.04912291984559045,0.0,0.0014268094673752785,0.0,0.0014268094673752785,0.0014268094673752785
0,0,3,0,13,receive,1,0.07389236455450923,0.0,0.0021423439029604197,0.0,0.0021423439029604197,0.0021423439029604197
0,0,3,0,14,receive,1,0.03321142225111945,0.0,0.0019878025632351637,0.0,0.0019878025632351637,0.0019878025632351637
0,0,3,2,1,receive,1,0.20918110312193147,0.0,0.3091975450515747,0.0,0.3091975450515747,0.3091975450515747
0,0,3,2,2,receive,1,0.08152004123639481,0.0,0.38149669766426086,0.0,0.38149669766426086,0.38149669766426086
0,0,3,2,3,receive,1,0.04325863078371068,0.0,0.40079012513160706,0.0,0.40079012513160706,0.40079012513160706
0,0,3,2,4,receive,1,0.04362771191347933,0.0,0.4455728828907013,0.0,0.4455728828907013,0.4455728828907013
0,0,3,2,5,receive,1,0.062409840517262116,0.0,0.44177085161209106,0.0,0.44177085161209106,0.44177085161209106
0,0,3,2,6,receive,1,0.0879174474857182,0.0,0.4045830965042114,0.0,0.4045830965042114,0.4045830965042114
0,0,3,2,7,receive,1,0.047359532225584644,0.0,0.41992247104644775,0.0,0.41992247104644775,0.41992247104644775
0,0,3,2,8,receive,1,0.035877008188337535,0.0,0.534729540348053,0.0,0.534729540348053,0.534729540348053
0,0,3,2,9,receive,1,0.035671963116243835,0.0,0.34783467650413513,0.0,0.34783467650413513,0.34783467650413513
0,0,3,2,10,receive,1,0.1082579186374131,0.0,0.48685306310653687,0.0,0.48685306310653687,0.48685306310653687
0,0,3,2,11,receive,1,0.08869209612270523,0.0,0.5085974335670471,0.0,0.5085974335670471,0.5085974335670471
0,0,3,2,12,receive,1,0.04912291984559045,0.0,0.5193155407905579,0.0,0.5193155407905579,0.5193155407905579
0,0,3,2,13,receive,1,0.07389236455450923,0.0,0.6662737727165222,0.0,0.6662737727165222,0.6662737727165222
0,0,3,2,14,receive,1,0.03321142225111945,0.0,0.6674141883850098,0.0,0.6674141883850098,0.6674141883850098
0,0,3,3,1,receive,1,0.20918110312193147,0.0,0.3057457208633423,0.0,0.3057457208633423,0.3057457208633423
0,0,3,3,2,receive,1,0.08152004123639481,0.0,0.38076502084732056,0.0,0.38076502084732056,0.38076502084732056
0,0,3,3,3,receive,1,0.04325863078371068,0.0,0.37916436791419983,0.0,0.37916436791419983,0.37916436791419983
0,0,3,3,4,receive,1,0.04362771191347933,0.0,0.4495426416397095,0.0,0.4495426416397095,0.4495426416397095
0,0,3,3,5,receive,1,0.062409840517262116,0.0,0.4511803686618805,0.0,0.4511803686618805,0.4511803686618805
0,0,3,3,6,receive,1,0.0879174474857182,0.0,0.4168297052383423,0.0,0.4168297052383423,0.4168297052383423
0,0,3,3,7,receive,1,0.047359532225584644,0.0,0.4338582754135132,0.0,0.4338582754135132,0.4338582754135132
0,0,3,3,8,receive,1,0.035877008188337535,0.0,0.5483025312423706,0.0,0.5483025312423706,0.5483025312423706
0,0,3,3,9,receive,1,0.035671963116243835,0.0,0.3593335449695587,0.0,0.3593335449695587,0.3593335449695587
0,0,3,3,10,receive,1,0.1082579186374131,0.0,0.49337345361709595,0.0,0.49337345361709595,0.49337345361709595
0,0,3,3,11,receive,1,0.08869209612270523,0.0,0.5164022445678711,0.0,0.5164022445678711,0.5164022445678711
0,0,3,3,12,receive,1,0.04912291984559045,0.0,0.5307631492614746,0.0,0.5307631492614746,0.5307631492614746
0,0,3,3,13,receive,1,0.07389236455450923,0.0,0.6770824790000916,0.0,0.6770824790000916,0.6770824790000916
0,0,3,3,14,receive,1,0.03321142225111945,0.0,0.7024195790290833,0.0,0.7024195790290833,0.7024195790290833
0,0,4,1,1,receive,1,0.20918110312193147,0.0,0.3142530620098114,0.0,0.3142530620098114,0.3142530620098114
0,0,4,1,2,receive,1,0.08152004123639481,0.0,0.3452737331390381,0.0,0.3452737331390381,0.3452737331390381
0,0,4,1,3,receive,1,0.04325863078371068,0.0,0.3815051019191742,0.0,0.3815051019191742,0.3815051019191742
0,0,4,1,4,receive,1,0.04362771191347933,0.0,0.4159499704837799,0.0,0.4159499704837799,0.4159499704837799
0,0,4,1,5,receive,1,0.062409840517262116,0.0,0.4156559109687805,0.0,0.4156559109687805,0.4156559109687805
0,0,4,1,6,receive,1,0.0879174474857182,0.0,0.38134294748306274,0.0,0.38134294748306274,0.38134294748306274
0,0,4,1,7,receive,1,0.047359532225584644,0.0,0.39640119671821594,0.0,0.39640119671821594,0.39640119671821594
0,0,4,1,8,receive,1,0.035877008188337535,0.0,0.4979485273361206,0.0,0.4979485273361206,0.4979485273361206
0,0,4,1,9,receive,1,0.035671963116243835,0.0,0.3300517499446869,0.0,0.3300517499446869,0.3300517499446869
0,0,4,1,10,receive,1,0.1082579186374131,0.0,0.464547336101532,0.0,0.464547336101532,0.464547336101532
0,0,4,1,11,receive,1,0.08869209612270523,0.0,0.43364444375038147,0.0,0.43364444375038147,0.43364444375038147
0,0,4,1,12,receive,1,0.04912291984559045,0.0,0.4455568790435791,0.0,0.4455568790435791,0.4455568790435791
0,0,4,1,13,receive,1,0.07389236455450923,0.0,0.5823800563812256,0.0,0.5823800563812256,0.5823800563812256
0,0,4,1,14,receive,1,0.03321142225111945,0.0,0.5923189520835876,0.0,0.5923189520835876,0.5923189520835876
0,0,4,4,1,receive,1,0.20918110312193147,0.0,0.3872552812099457,0.0,0.3872552812099457,0.3872552812099457
