phase,A1_actionId,C_actionId,EV,A1_playerId,count,train_winrate,usage_rate
late,12,12,0.38084039810830206,139,20,0.25,0.4878048780487805
late,10,10,0.4965096969772316,155,20,0.45,0.2
late,10,6,0.5147461594871185,128,20,0.35,0.1724137931034483
late,10,2,0.4537568140751941,70,20,0.3,0.37735849056603776
late,11,2,0.47538298190083106,70,19,0.47368421052631576,0.2375
late,5,5,0.43445610431057186,115,19,0.42105263157894735,0.5
late,10,13,0.2322280076689427,122,19,0.21052631578947367,0.41304347826086957
late,13,2,0.39548561525130294,122,19,0.3157894736842105,0.5
late,1,2,0.49701573550893163,122,19,0.47368421052631576,0.2289156626506024
late,2,2,0.4864889224460634,133,19,0.42105263157894735,0.5277777777777778
late,4,13,0.21682963933492966,72,19,0.21052631578947367,0.3333333333333333
late,11,1,0.5900420367901966,101,19,0.7894736842105263,0.35185185185185186
late,0,1,0.8295406785337038,70,19,0.8421052631578947,0.2923076923076923
late,12,3,0.6045447443551986,82,19,0.5789473684210527,0.19
late,13,2,0.47017881578079035,133,18,0.2777777777777778,0.6428571428571429
late,10,1,0.5659494920816902,64,18,0.6666666666666666,0.20930232558139536
late,13,6,0.4751154062926109,21,18,0.4444444444444444,0.3050847457627119
late,5,5,0.6115053370927908,57,18,0.5555555555555556,0.6666666666666666
late,5,5,0.5307813899246309,64,18,0.5,0.391304347826087
late,12,13,0.31919964759017916,155,18,0.16666666666666666,0.10650887573964497
late,10,13,0.2529489707936503,133,18,0.1111111111111111,0.32727272727272727
late,10,13,0.2530322124333653,153,18,0.2222222222222222,0.6666666666666666
late,2,2,0.5126653139112034,122,18,0.4444444444444444,0.5
late,1,1,0.5628627885370373,117,18,0.7777777777777778,0.72
late,10,13,0.2279500694959923,70,18,0.1111111111111111,0.33962264150943394
late,1,6,0.5818325072189386,64,18,0.4444444444444444,0.14516129032258066
late,11,13,0.22533325829767006,128,17,0.058823529411764705,0.1574074074074074
late,1,3,0.6201480220306304,57,17,0.7647058823529411,0.23943661971830985
late,11,2,0.4745980968204152,96,17,0.23529411764705882,0.13178294573643412
late,2,13,0.25099683131467515,96,17,0.35294117647058826,0.1504424778761062
late,6,5,0.5276570239658315,144,17,0.47058823529411764,0.3090909090909091
late,13,1,0.44857559340923214,128,17,0.47058823529411764,0.2361111111111111
late,11,13,0.22932460201589355,106,17,0.17647058823529413,0.5483870967741935
late,12,13,0.2766278974813018,11,17,0.23529411764705882,0.18478260869565216
late,13,13,0.1638352147729159,115,17,0.17647058823529413,0.53125
late,10,13,0.27586979751965107,69,17,0.47058823529411764,0.3953488372093023
late,10,13,0.2625646231976811,157,16,0.5,0.4
late,2,2,0.5644669768833355,59,16,0.5625,0.8421052631578947
late,12,5,0.548354837130279,82,16,0.375,0.16
late,6,6,0.49733607011291786,106,16,0.25,0.5
late,1,5,0.5720082390943029,64,16,0.6875,0.12903225806451613
late,0,2,0.8183067192501833,70,16,0.875,0.24615384615384617
late,10,1,0.5136319794495423,144,16,0.75,0.2962962962962963
late,1,13,0.23661934302122803,106,16,0.0625,0.47058823529411764
late,1,1,0.5855742692658552,19,16,0.6875,0.5161290322580645
late,2,2,0.5335324152648179,129,16,0.5625,0.38095238095238093
late,13,13,0.23129658437170317,69,16,0.3125,0.5333333333333333
late,10,2,0.5534605131130488,64,16,0.5625,0.18604651162790697
late,1,1,0.5312818452062976,69,15,0.5333333333333333,0.32608695652173914
late,10,3,0.558822698714661,21,15,0.5333333333333333,0.18072289156626506
late,1,1,0.5633806687967293,109,15,0.6666666666666666,0.6521739130434783
late,3,3,0.6949952577329389,64,15,0.7333333333333333,0.625
late,1,5,0.5657595684161901,57,15,0.7333333333333333,0.2112676056338028
late,5,5,0.4318538896188204,70,15,0.5333333333333333,0.40540540540540543
late,10,1,0.4845315364245042,3,15,0.5333333333333333,0.39473684210526316
late,10,1,0.5039876473171495,133,15,0.3333333333333333,0.2727272727272727
late,12,12,0.40575475524507804,102,15,0.4,0.40540540540540543
late,10,2,0.45649877158820557,122,15,0.26666666666666666,0.32608695652173914
late,1,1,0.5362467891169214,138,15,0.8,0.5769230769230769
late,6,13,0.280728695440258,64,15,0.3333333333333333,0.13157894736842105
late,11,13,0.2641617583009762,157,15,0.26666666666666666,0.3191489361702128
late,2,1,0.5458075762369975,129,15,0.6666666666666666,0.35714285714285715
late,13,2,0.44971408257850715,129,15,0.4666666666666667,0.35714285714285715
late,0,1,0.8523151255422569,72,15,0.8666666666666667,0.45454545454545453
late,1,13,0.22319929032620142,70,15,0.26666666666666666,0.14423076923076922
late,0,2,0.8583943836814945,96,15,0.9333333333333333,0.14705882352941177
late,1,1,0.4487921912995973,90,15,0.5333333333333333,0.625
late,13,6,0.47033270678556627,8,15,0.4,0.4166666666666667
late,10,2,0.44359758931624277,72,15,0.3333333333333333,0.26785714285714285
late,0,1,0.8660391688177567,128,15,0.8,0.39473684210526316
late,6,13,0.24345943831636854,136,15,0.26666666666666666,0.16304347826086957
late,1,5,0.4401554213770603,115,14,0.5,0.1728395061728395
late,4,2,0.5224496166781987,136,14,0.5,0.5185185185185185
late,12,1,0.49703090900422714,37,14,0.2857142857142857,0.2153846153846154
late,1,13,0.2930915679743567,101,14,0.14285714285714285,0.1206896551724138
late,5,2,0.4586586864166092,70,14,0.5714285714285714,0.3783783783783784
late,1,3,0.5068358245490925,115,14,0.5,0.1728395061728395
late,3,1,0.5813554872528769,96,14,0.35714285714285715,0.4827586206896552
late,1,1,0.4861789236258482,107,14,0.7857142857142857,0.34146341463414637
late,1,13,0.31667332578864527,153,14,0.35714285714285715,0.2028985507246377
late,2,2,0.4508115832434534,92,14,0.14285714285714285,0.6363636363636364
late,13,2,0.5060181510937586,153,14,0.5,0.2
late,6,6,0.48270960631605514,96,14,0.35714285714285715,0.14285714285714285
late,13,13,0.17774880086918665,122,14,0.14285714285714285,0.3684210526315789
late,10,2,0.4583186341089923,107,14,0.42857142857142855,0.4827586206896552
late,12,13,0.22143000832433476,78,14,0.07142857142857142,0.2857142857142857
late,12,10,0.4795998120140543,155,14,0.7857142857142857,0.08284023668639054
late,12,12,0.5776767642487592,51,14,0.5714285714285714,0.5384615384615384
late,2,1,0.5312615275367047,128,14,0.42857142857142855,0.34146341463414637
late,4,1,0.4908935358806007,72,14,0.7142857142857143,0.24561403508771928
late,10,3,0.48221177133138177,105,14,0.2857142857142857,0.3111111111111111
late,1,13,0.25640341233933484,132,14,0.2857142857142857,0.15730337078651685
late,1,2,0.49673854966399233,132,14,0.6428571428571429,0.15730337078651685
late,13,13,0.26487096271929,76,14,0.42857142857142855,0.4117647058823529
late,10,6,0.5371169806615957,21,13,0.5384615384615384,0.1566265060240964
late,6,6,0.5531497931736413,53,13,0.6153846153846154,0.3939393939393939
late,6,5,0.542229651372756,21,13,0.5384615384615384,0.09558823529411764
late,1,1,0.5669557780862293,21,13,0.6923076923076923,0.13
late,6,13,0.2401256606462177,128,13,0.15384615384615385,0.18840579710144928
late,1,5,0.5315368584451017,144,13,0.3076923076923077,0.15294117647058825
late,10,5,0.49662742170276486,136,13,0.3076923076923077,0.06435643564356436
late,12,5,0.4721311752987055,37,13,0.38461538461538464,0.2
late,9,9,0.45125150153838656,5,13,0.3076923076923077,0.6190476190476191
late,13,5,0.4341224110654449,96,13,0.23076923076923078,0.11926605504587157
late,10,10,0.4221681882980764,105,13,0.5384615384615384,0.28888888888888886
late,2,2,0.5184166611163349,128,13,0.38461538461538464,0.3170731707317073
late,1,3,0.5944772030868852,144,13,0.6923076923076923,0.15294117647058825
late,10,2,0.38229163582734255,90,13,0.3076923076923077,0.4482758620689655
late,2,2,0.5226973156650782,50,13,0.5384615384615384,0.52
late,12,2,0.5292161998901692,11,13,0.38461538461538464,0.14130434782608695
late,11,2,0.5508386071137544,19,13,0.3076923076923077,0.28888888888888886
late,13,6,0.45971947864017554,96,13,0.3076923076923077,0.11926605504587157
late,10,10,0.46127704478701237,116,13,0.3076923076923077,0.65
late,5,2,0.5237339302789478,136,13,0.3076923076923077,0.14606741573033707
late,2,2,0.47648041264750207,72,13,0.38461538461538464,0.325
late,10,1,0.4071999832860555,94,13,0.46153846153846156,0.41935483870967744
late,13,13,0.2231381088103802,8,13,0.3076923076923077,0.3611111111111111
late,1,6,0.538629581054498,144,13,0.5384615384615384,0.15294117647058825
late,11,1,0.5315013666693705,157,13,0.7692307692307693,0.2765957446808511
late,2,2,0.5393987095758791,101,13,0.38461538461538464,0.3611111111111111
late,10,10,0.3755108690570337,146,13,0.6923076923076923,0.325
late,6,1,0.5549861122415155,101,13,0.7692307692307693,0.2826086956521739
late,4,6,0.47618166598457706,72,13,0.38461538461538464,0.22807017543859648
late,1,1,0.5451664761220328,54,13,0.46153846153846156,0.6842105263157895
late,13,13,0.2169745940831654,106,13,0.23076923076923078,0.34210526315789475
late,10,13,0.23442092590630154,150,13,0.23076923076923078,0.48148148148148145
late,11,13,0.23006876707178467,122,13,0.07692307692307693,0.25
late,5,1,0.5838452737914236,111,13,0.6153846153846154,0.9285714285714286
late,1,5,0.5329550390726802,21,13,0.5384615384615384,0.13
late,1,13,0.2780393705207404,129,12,0.0,0.13636363636363635
late,2,2,0.30490393937936644,67,12,0.4166666666666667,0.9230769230769231
late,6,1,0.5180359845753003,136,12,0.75,0.13043478260869565
late,6,13,0.23324005486199442,133,12,0.25,0.24489795918367346
late,10,13,0.3291824564017515,112,12,0.25,0.4
late,13,6,0.49933434310648783,136,12,0.3333333333333333,0.08633093525179857
late,13,1,0.5208932221347269,101,12,0.5833333333333334,0.26666666666666666
late,6,2,0.45317624007624924,70,12,0.4166666666666667,0.36363636363636365
late,11,13,0.21777629298577197,72,12,0.0,0.17391304347826086
late,1,13,0.31895112642768614,64,12,0.3333333333333333,0.0967741935483871
late,7,2,0.5264638613601065,136,12,0.5833333333333334,0.3157894736842105
late,1,5,0.49582963256216533,69,12,0.9166666666666666,0.2608695652173913
late,6,13,0.24221187685317266,150,12,0.25,0.24489795918367346
late,1,13,0.25381789423750684,157,12,0.25,0.19672131147540983
late,10,13,0.24094747030588448,106,12,0.16666666666666666,0.32432432432432434
late,4,13,0.20781721130044314,122,12,0.08333333333333333,0.3870967741935484
late,1,1,0.5556096158210759,88,12,0.6666666666666666,0.75
late,11,1,0.5004341834371883,122,12,0.5833333333333334,0.23076923076923078
late,6,1,0.5640613664876208,64,12,0.75,0.10526315789473684
late,13,13,0.22415770641956503,150,12,0.25,0.3870967741935484
late,1,13,0.2544677628753531,150,12,0.3333333333333333,0.4
late,12,14,0.2583440928470114,11,12,0.16666666666666666,0.13043478260869565
late,6,5,0.46028101461276516,96,12,0.25,0.12244897959183673
late,13,13,0.256485577451956,144,12,0.25,0.34285714285714286
late,0,4,0.8758041436393212,96,12,1.0,0.11764705882352941
late,10,2,0.5371352884603646,101,12,0.6666666666666666,0.21052631578947367
late,12,1,0.541882994023313,11,12,0.5833333333333334,0.13043478260869565
late,6,6,0.5374158016102636,101,12,0.5,0.2608695652173913
late,10,10,0.3815836916203849,94,12,0.4166666666666667,0.3870967741935484
late,12,3,0.5589084903548811,155,12,0.6666666666666666,0.07100591715976332
late,10,13,0.18305679278916517,90,11,0.18181818181818182,0.3793103448275862
late,9,3,0.5964506866508428,53,11,0.7272727272727273,0.4782608695652174
late,10,3,0.5701473753822188,155,11,0.8181818181818182,0.11
late,1,1,0.5069738552371156,34,11,0.6363636363636364,0.55
late,13,2,0.43209187709884495,128,11,0.45454545454545453,0.1527777777777778
late,6,2,0.4867378140589436,72,11,0.45454545454545453,0.1506849315068493
late,10,13,0.2415593333608903,8,11,0.45454545454545453,0.5789473684210527
late,5,13,0.26202203301120586,136,11,0.18181818181818182,0.12359550561797752
late,2,2,0.5050253256703939,157,11,0.36363636363636365,0.5789473684210527
late,1,3,0.5530983462257493,32,11,0.8181818181818182,0.5
late,6,6,0.5251266725491549,133,11,0.8181818181818182,0.22448979591836735
late,12,12,0.5427769315078905,84,11,0.36363636363636365,0.7333333333333333
late,6,6,0.4464420548702613,71,11,0.5454545454545454,0.7333333333333333
late,10,10,0.4108624698571893,32,11,0.36363636363636365,0.3055555555555556
late,11,1,0.5453299594172908,144,11,0.8181818181818182,0.3793103448275862
late,10,1,0.43939530057623877,32,11,0.5454545454545454,0.3055555555555556
late,5,5,0.518055491287399,101,11,0.2727272727272727,0.3548387096774194
late,12,13,0.33757007526111216,82,11,0.0,0.11
late,3,3,0.6573297512507206,21,11,0.9090909090909091,0.7333333333333333
late,1,1,0.4683757916491648,143,11,0.2727272727272727,0.6470588235294118
late,1,2,0.5730800482510126,19,11,0.5454545454545454,0.3548387096774194
late,13,2,0.5006984834760388,101,11,0.45454545454545453,0.24444444444444444
late,0,6,0.8174723443743952,70,11,0.9090909090909091,0.16923076923076924
late,11,13,0.2304093424148829,70,11,0.18181818181818182,0.1375
late,1,1,0.5513630401143544,62,11,0.18181818181818182,0.5
late,1,5,0.4357178316147448,70,11,0.2727272727272727,0.10576923076923077
late,2,1,0.47355723629689833,70,11,0.36363636363636365,0.14666666666666667
late,6,13,0.2210493276030452,72,11,0.6363636363636364,0.1506849315068493
late,0,10,0.7080050276930722,136,11,0.9090909090909091,0.2
late,11,13,0.29206150674900017,101,11,0.5454545454545454,0.2037037037037037
late,10,2,0.5018920502322491,129,11,0.36363636363636365,0.4782608695652174
late,10,2,0.5036751747274264,157,11,0.6363636363636364,0.275
late,2,2,0.49077522466787177,107,11,0.45454545454545453,0.6111111111111112
late,11,2,0.48363560580880893,122,11,0.2727272727272727,0.21153846153846154
late,6,2,0.5386432724691399,101,11,0.2727272727272727,0.2391304347826087
late,1,1,0.4900261594570894,92,11,0.5454545454545454,0.34375
late,1,6,0.5710248255827309,153,11,0.45454545454545453,0.15942028985507245
late,13,2,0.4321251348759525,92,11,0.18181818181818182,0.5238095238095238
late,12,13,0.3164520027780594,49,11,0.18181818181818182,0.18032786885245902
late,2,13,0.2324328352030444,133,11,0.2727272727272727,0.3055555555555556
late,1,13,0.30789858640132345,111,11,0.36363636363636365,0.15492957746478872
late,10,13,0.2520317634841424,73,10,0.4,0.4166666666666667
late,10,5,0.41775460677833925,115,10,0.3,0.2127659574468085
late,1,13,0.264386265580429,69,10,0.3,0.21739130434782608
late,10,13,0.24019143000760196,3,10,0.2,0.2631578947368421
late,6,5,0.3912072498513098,115,10,0.2,0.4
late,5,13,0.30489735015712705,21,10,0.4,0.3448275862068966
late,12,12,0.36458869721618387,164,10,0.2,0.5882352941176471
late,10,13,0.29970948601933073,76,10,0.5,0.37037037037037035
late,10,9,0.4915355752942511,152,10,0.1,0.47619047619047616
late,1,6,0.4777705608409401,122,10,0.3,0.12048192771084337
late,6,6,0.4943259600935344,122,10,0.6,0.3333333333333333
late,0,1,0.8787786273883177,43,10,1.0,0.43478260869565216
late,9,13,0.22600952236187208,10,10,0.3,0.47619047619047616
late,10,2,0.4817724407627186,106,10,0.7,0.2702702702702703
late,5,13,0.24648377453733497,69,10,0.3,0.3448275862068966
late,1,6,0.5464065275037993,101,10,0.3,0.08620689655172414
late,13,13,0.22657924952737124,129,10,0.1,0.23809523809523808
late,11,1,0.5688150253225716,19,10,0.6,0.2222222222222222
late,13,5,0.48658127730013984,101,10,0.4,0.2222222222222222
late,6,1,0.547794581372922,140,10,0.6,0.625
late,10,1,0.5364291221156595,21,10,0.7,0.12048192771084337
late,1,11,0.45657139205707775,96,10,0.7,0.02967359050445104
late,10,5,0.4308484899783015,105,10,0.3,0.2222222222222222
late,1,1,0.5373683726027215,25,10,0.7,0.7692307692307693
late,5,13,0.23157766498793958,96,10,0.0,0.3125
late,12,12,0.45353129014233423,91,10,0.4,0.5
late,1,13,0.287725471095074,140,10,0.3,0.19607843137254902
late,5,5,0.5474158433402122,112,10,0.7,0.3225806451612903
late,2,1,0.5255995946472753,122,10,0.5,0.2777777777777778
late,2,2,0.5323597592283549,74,10,0.5,0.5882352941176471
late,6,13,0.19188365720596293,92,10,0.0,0.3333333333333333
late,1,6,0.47858909385184983,3,10,0.3,0.1694915254237288
late,0,10,0.7264330291994572,96,10,0.7,0.09803921568627451
late,1,13,0.2523410399199725,122,10,0.1,0.12048192771084337
late,2,2,0.4816319473618369,81,10,0.3,0.5555555555555556
late,1,13,0.2908028102719357,144,10,0.2,0.11764705882352941
late,3,3,0.6272840836161273,96,10,0.9,0.3448275862068966
late,5,2,0.46890777532306516,96,10,0.7,0.3125
late,4,1,0.5815131430712508,111,10,0.7,0.5263157894736842
late,0,13,0.6563103382491666,96,10,0.4,0.09803921568627451
late,10,10,0.4114918068218695,2,10,0.6,0.625
late,2,1,0.5530275696199634,101,10,0.7,0.2777777777777778
late,13,2,0.4203960330223276,70,10,0.3,0.3448275862068966
late,2,5,0.4750839998731946,136,10,0.6,0.038910505836575876
late,1,13,0.2126424810540719,115,10,0.0,0.12345679012345678
late,10,2,0.5093471366002887,69,9,0.2222222222222222,0.20930232558139536
late,2,6,0.4868881147455603,136,9,0.4444444444444444,0.03501945525291829
late,1,6,0.44281936224064683,70,9,0.1111111111111111,0.08653846153846154
late,3,3,0.6615897692201529,144,9,0.6666666666666666,0.5625
late,13,1,0.45953509323595765,96,9,0.6666666666666666,0.08256880733944955
late,1,2,0.48948233481225245,72,9,0.3333333333333333,0.09278350515463918
late,12,12,0.48272698202034275,68,9,0.5555555555555556,0.5294117647058824
late,10,12,0.38937347785333537,78,9,0.5555555555555556,0.47368421052631576
late,11,1,0.4873327003500891,132,9,0.4444444444444444,0.5
late,4,1,0.5070386008851757,132,9,0.5555555555555556,0.42857142857142855
late,1,1,0.5191114436225143,13,9,0.4444444444444444,0.6
late,13,6,0.4669757783640068,106,9,0.6666666666666666,0.23684210526315788
late,2,2,0.39907141116075073,23,9,0.4444444444444444,0.9
late,10,6,0.5534776212159838,101,9,0.4444444444444444,0.15789473684210525
late,1,5,0.45916868855081017,92,9,0.3333333333333333,0.28125
late,10,1,0.3986370991055312,146,9,0.3333333333333333,0.225
late,10,6,0.4909542725607488,96,9,0.4444444444444444,0.06428571428571428
late,13,6,0.539494303581465,153,9,0.7777777777777778,0.12857142857142856
late,11,13,0.2654757899624962,111,9,0.3333333333333333,0.14285714285714285
late,13,1,0.5689310334722703,111,9,0.5555555555555556,0.5294117647058824
late,6,6,0.43030193521262383,92,9,0.4444444444444444,0.3
late,10,13,0.22489030063762,74,9,0.2222222222222222,0.32142857142857145
late,10,13,0.19289305956394578,71,9,0.2222222222222222,0.6923076923076923
late,7,13,0.18940714125368324,122,9,0.2222222222222222,0.47368421052631576
late,4,2,0.4544191623174882,122,9,0.5555555555555556,0.2903225806451613
late,13,2,0.4680429151758574,157,9,0.7777777777777778,0.25
late,11,2,0.5373322360065488,111,9,1.0,0.14285714285714285
