phase,A1_actionId,C_actionId,EV,A1_playerId,count,train_winrate,usage_rate
front3,0,2,0.5355421836153751,122,16,0.5625,0.24242424242424243
front3,15,5,0.469841987593668,70,16,0.3125,0.1322314049586777
front3,0,11,0.42770186656250175,70,16,0.4375,0.06324110671936758
front3,16,2,0.4794110668732091,136,16,0.3125,0.16326530612244897
front3,0,11,0.4618877202524071,35,16,0.375,0.4
front3,15,13,0.2348929135255119,115,16,0.375,0.12598425196850394
front3,0,11,0.4702787222728322,129,16,0.4375,0.12030075187969924
front3,0,10,0.46675322745801406,19,16,0.3125,0.12213740458015267
front3,16,1,0.49990382535162287,109,16,0.625,0.6153846153846154
front3,15,12,0.4084493540034988,102,16,0.5,0.6153846153846154
front3,0,11,0.4937868727745115,19,15,0.6,0.11450381679389313
front3,0,10,0.3596930853751258,90,15,0.26666666666666666,0.4166666666666667
front3,0,12,0.4567461882342892,78,15,0.6,0.35714285714285715
front3,15,2,0.5333077695651599,111,15,0.5333333333333333,0.1079136690647482
front3,15,1,0.48924132510621304,163,15,0.5333333333333333,0.5
front3,15,2,0.5644076014067665,11,15,0.4666666666666667,0.12096774193548387
front3,15,10,0.3526576427214657,115,15,0.5333333333333333,0.11811023622047244
front3,15,1,0.4931600969257113,8,15,0.4666666666666667,0.3
front3,15,1,0.5961101534527465,41,15,0.6666666666666666,0.7894736842105263
front3,0,13,0.30521987362524455,97,15,0.13333333333333333,0.2542372881355932
front3,16,1,0.49694195889089104,100,15,0.4666666666666667,0.3488372093023256
front3,0,1,0.5846210775558669,43,15,0.8,0.19230769230769232
front3,0,2,0.46070761993204096,115,15,0.3333333333333333,0.2631578947368421
front3,0,2,0.4933198142652076,72,15,0.3333333333333333,0.0949367088607595
front3,15,1,0.5627678118166451,148,15,0.4666666666666667,0.38461538461538464
front3,15,6,0.5752000421806036,112,15,0.26666666666666666,0.17647058823529413
front3,15,3,0.6649474869867377,82,15,0.5333333333333333,0.11450381679389313
front3,16,1,0.43703799021052775,92,15,0.6666666666666666,0.3409090909090909
front3,15,1,0.5950668544668015,57,15,0.8,0.5769230769230769
front3,15,5,0.5089489365636037,111,15,0.5333333333333333,0.1079136690647482
front3,15,10,0.4019914662032728,37,15,0.3333333333333333,0.14423076923076922
front3,0,10,0.520181197331519,51,15,0.6666666666666666,0.5769230769230769
front3,0,1,0.49426279801212963,158,15,0.6666666666666666,0.3488372093023256
front3,0,13,0.2817733421603049,72,14,0.21428571428571427,0.08860759493670886
front3,15,1,0.5211954281319184,77,14,0.5714285714285714,0.875
front3,15,12,0.43333874653220456,91,14,0.5,0.7777777777777778
front3,15,11,0.5005728608255037,64,14,0.6428571428571429,0.059574468085106386
front3,0,5,0.4918091959250794,70,14,0.5,0.05533596837944664
front3,15,6,0.5136568181533807,129,14,0.5,0.12280701754385964
front3,15,2,0.46432651496662447,13,14,0.5,0.2413793103448276
front3,15,5,0.4134224083632553,115,14,0.42857142857142855,0.11023622047244094
front3,0,1,0.5358993274769199,97,14,0.5714285714285714,0.23728813559322035
front3,0,1,0.4499784750463851,90,14,0.5714285714285714,0.3888888888888889
front3,15,2,0.5109125579982751,150,14,0.5,0.11570247933884298
front3,15,1,0.5164469517112125,69,14,0.5714285714285714,0.4666666666666667
front3,15,5,0.4897041353624378,132,14,0.21428571428571427,0.07179487179487179
front3,15,1,0.47860882319781695,29,14,0.35714285714285715,0.5833333333333334
front3,15,1,0.5605175847060374,85,14,0.5,0.4827586206896552
front3,0,1,0.587540527614819,59,14,0.5,0.45161290322580644
front3,15,10,0.33627765255278963,160,14,0.42857142857142855,0.35
front3,0,13,0.34686859812083637,136,14,0.21428571428571427,0.06060606060606061
front3,16,1,0.4486395653063479,73,14,0.2857142857142857,0.32558139534883723
front3,0,10,0.3988447474701917,72,14,0.35714285714285715,0.08860759493670886
front3,15,6,0.5488022633314324,21,13,0.23076923076923078,0.26
front3,0,6,0.5203953822800652,136,13,0.5384615384615384,0.05627705627705628
front3,0,13,0.3058284167566786,70,13,0.23076923076923078,0.05138339920948617
front3,15,1,0.49180970642395566,93,13,0.38461538461538464,0.5652173913043478
front3,16,1,0.5586002143127402,113,13,0.6153846153846154,0.52
front3,0,10,0.49206530539221294,49,13,0.46153846153846156,0.41935483870967744
front3,15,1,0.5330632442204977,54,13,0.38461538461538464,0.4482758620689655
front3,15,12,0.45741200391065107,56,13,0.5384615384615384,0.52
front3,18,6,0.47281864831055503,106,13,0.5384615384615384,0.2549019607843137
front3,15,6,0.5009627578737702,132,13,0.46153846153846156,0.06666666666666667
front3,0,1,0.571201608042321,88,13,0.7692307692307693,0.34210526315789475
